scope,run_id,run_label,benchmark_name,model,prompt_family_id,experiment_group,game,variant_name,architecture_id,architecture_name,trial_count,run_count,outcome_score_mean,outcome_score_variance,outcome_score_stddev,outcome_score_observations,invalid_rate_mean,invalid_rate_variance,invalid_rate_stddev,invalid_rate_observations,nash_distance_mean,nash_distance_variance,nash_distance_stddev,nash_distance_observations,oracle_accuracy_mean,oracle_accuracy_variance,oracle_accuracy_stddev,oracle_accuracy_observations,value_gap_mean,value_gap_variance,value_gap_stddev,value_gap_observations,blunder_rate_mean,blunder_rate_variance,blunder_rate_stddev,blunder_rate_observations
experiment,,metrics_section9_smoke,metrics_section9_smoke,mock-deterministic,structured_reasoning_v1,internal_ai_tournament,connect4,connect4,single,Single Agent,2,1,1.0,0.0,0.0,2,0.0,0.0,0.0,2,,,,0,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical_hhl,Hierarchical Team (Low->High->High),16,2,0.4375,0.12109375,0.34798527267687634,16,0.5,0.25,0.5,16,0.09875,0.0025359375,0.050358092696209215,8,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical_llh,Hierarchical Team (Low->Low->High),16,2,0.53125,0.1083984375,0.32923917977664807,16,0.5,0.25,0.5,16,0.1475,0.01001875,0.10009370609583801,8,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical_lmh,Hierarchical Team (Low->Med->High),16,2,0.46875,0.1083984375,0.32923917977664807,16,0.5,0.25,0.5,16,0.1325,0.009118750000000002,0.0954921462739214,8,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel_hhl,Parallel Team (High+High+Low),16,2,0.5,0.125,0.3535533905932738,16,0.5,0.25,0.5,16,0.1175,0.00966875,0.09832980219648568,8,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel_llh,Parallel Team (Low+Low+High),16,2,0.5,0.125,0.3535533905932738,16,0.5,0.25,0.5,16,0.18,0.0029000000000000007,0.05385164807134505,8,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel_lmh,Parallel Team (Low+Med+High),16,2,0.5625,0.12109375,0.34798527267687634,16,0.5,0.25,0.5,16,0.14375,0.0043734375,0.06613197033205649,8,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical_hhl,Hierarchical Team (Low->High->High),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,27.595,178.902075,13.3754280305342,4,13200.8947,97067360.38958177,9852.276913971804,4,0.7240384615384615,0.01788738905325444,0.1337437439780061,4
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical_llh,Hierarchical Team (Low->Low->High),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,39.004999999999995,276.264475,16.621205582026835,4,11937.467375,13506198.559174936,3675.07803443341,4,0.60997335997336,0.027624411053481974,0.16620592965800582,4
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical_lmh,Hierarchical Team (Low->Med->High),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,16.7675,26.48221875,5.146087713010729,4,16775.468275,26292327.05280845,5127.604416568077,4,0.8323412698412698,0.002648455215419499,0.05146314424342433,4
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel_hhl,Parallel Team (High+High+Low),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,25.985,80.16522499999999,8.953503504215542,4,13941.3,20765559.41,4556.924336655153,4,0.7401515151515152,0.008018250688705238,0.08954468542970732,4
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel_llh,Parallel Team (Low+Low+High),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,26.9825,415.68291875,20.38830347895577,4,16171.21825,27664676.882401,5259.72212977083,4,0.7301587301587301,0.04157218442932729,0.20389258061373222,4
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel_lmh,Parallel Team (Low+Med+High),4,2,0.0,0.0,0.0,4,0.5,0.25,0.5,4,,,,0,20.835,17.347224999999995,4.164999999999999,4,17714.52085,20662375.68208472,4545.588595779948,4,0.7916666666666667,0.0017361111111111127,0.041666666666666685,4
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical_hhl,Hierarchical Team (Low->High->High),20,2,0.65,0.1025,0.32015621187164245,20,0.5,0.25,0.5,20,0.071,0.001709,0.041340053217188776,10,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical_llh,Hierarchical Team (Low->Low->High),20,2,0.375,0.096875,0.3112474899497183,20,0.55,0.2475,0.49749371855331,20,0.08777777777777777,0.004195061728395062,0.06476929618573188,9,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical_lmh,Hierarchical Team (Low->Med->High),20,2,0.5,0.125,0.3535533905932738,20,0.5,0.25,0.5,20,0.088,0.0027359999999999997,0.05230678732248808,10,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel_hhl,Parallel Team (High+High+Low),20,2,0.475,0.111875,0.3344772040064913,20,0.5,0.25,0.5,20,0.10300000000000001,0.005861000000000001,0.07655716818169282,10,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel_llh,Parallel Team (Low+Low+High),20,2,0.55,0.0975,0.3122498999199199,20,0.5,0.25,0.5,20,0.097,0.005361,0.07321885003194191,10,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel_lmh,Parallel Team (Low+Med+High),20,2,0.45,0.1225,0.35,20,0.5,0.25,0.5,20,0.127,0.0017410000000000001,0.04172529209005013,10,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical_hhl,Hierarchical Team (Low->High->High),20,2,0.7,0.21,0.458257569495584,20,0.5,0.25,0.5,20,,,,0,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical_llh,Hierarchical Team (Low->Low->High),20,2,0.5,0.25,0.5,20,0.5,0.25,0.5,20,,,,0,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical_lmh,Hierarchical Team (Low->Med->High),20,2,0.3,0.21,0.458257569495584,20,0.5,0.25,0.5,20,,,,0,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel_hhl,Parallel Team (High+High+Low),20,2,0.5,0.25,0.5,20,0.5,0.25,0.5,20,,,,0,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel_llh,Parallel Team (Low+Low+High),20,2,0.45,0.2475,0.49749371855331,20,0.5,0.25,0.5,20,,,,0,,,,0,,,,0,,,,0
experiment,,model_scale_subset,multi_agent_llm_game_benchmark_model_scale_subset,qwen2_5_param_count_subset,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel_lmh,Parallel Team (Low+Med+High),20,2,0.55,0.2475,0.49749371855331,20,0.5,0.25,0.5,20,,,,0,,,,0,,,,0,,,,0
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical,Hierarchical Team,12,1,0.25,0.1875,0.4330127018922193,12,0.0,0.0,0.0,12,0.16333333333333333,0.006622222222222222,0.08137703743822469,12,,,,0,,,,0,,,,0
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel,Parallel Team,12,1,0.4166666666666667,0.24305555555555555,0.4930066485916347,12,0.0,0.0,0.0,12,0.15916666666666668,0.003557638888888889,0.05964594612284131,12,,,,0,,,,0,,,,0
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,single,Single Agent,12,1,0.16666666666666666,0.1388888888888889,0.37267799624996495,12,0.0,0.0,0.0,12,0.14166666666666666,0.006813888888888889,0.08254628331359862,12,,,,0,,,,0,,,,0
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical,Hierarchical Team,3,1,0.0,0.0,0.0,3,0.0,0.0,0.0,3,,,,0,20.0,0.0,0.0,3,20010.8,0.0,0.0,3,0.8,0.0,0.0,3
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel,Parallel Team,3,1,0.0,0.0,0.0,3,0.0,0.0,0.0,3,,,,0,20.0,0.0,0.0,3,20010.8,0.0,0.0,3,0.8,0.0,0.0,3
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,single,Single Agent,3,1,0.0,0.0,0.0,3,0.0,0.0,0.0,3,,,,0,20.0,0.0,0.0,3,20010.8,0.0,0.0,3,0.8,0.0,0.0,3
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical,Hierarchical Team,6,1,0.5,0.0,0.0,6,0.0,0.0,0.0,6,0.12666666666666668,0.003255555555555556,0.0570574758954123,6,,,,0,,,,0,,,,0
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel,Parallel Team,6,1,0.5,0.0,0.0,6,0.0,0.0,0.0,6,0.125,0.004525,0.06726812023536856,6,,,,0,,,,0,,,,0
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,internal_ai_tournament,blotto,discrete_blotto_v1,single,Single Agent,6,1,0.5,0.0,0.0,6,0.0,0.0,0.0,6,0.14833333333333334,0.0024138888888888886,0.04913134324327891,6,,,,0,,,,0,,,,0
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical,Hierarchical Team,6,1,0.0,0.0,0.0,6,0.0,0.0,0.0,6,,,,0,,,,0,,,,0,,,,0
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel,Parallel Team,6,1,0.5,0.25,0.5,6,0.0,0.0,0.0,6,,,,0,,,,0,,,,0,,,,0
experiment,,pilot_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,structured_reasoning_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,single,Single Agent,6,1,1.0,0.0,0.0,6,0.0,0.0,0.0,6,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical,Hierarchical Team,40,1,0.35,0.2275,0.47696960070847283,40,0.0,0.0,0.0,40,0.15625,0.0054984375,0.07415144974981945,40,,,,0,,,,0,,,,0
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel,Parallel Team,40,1,0.525,0.249375,0.4993746088859545,40,0.0,0.0,0.0,40,0.15575,0.0041794375,0.06464856920303805,40,,,,0,,,,0,,,,0
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,blotto_vs_bots,blotto,discrete_blotto_v1,single,Single Agent,40,1,0.3,0.1975,0.44440972086577946,40,0.0,0.0,0.0,40,0.13925,0.0044769375,0.06690992078907283,40,,,,0,,,,0,,,,0
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical,Hierarchical Team,10,1,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,20.0,0.0,0.0,10,20010.8,0.0,0.0,10,0.8,0.0,0.0,10
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel,Parallel Team,10,1,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,20.0,0.0,0.0,10,20010.8,0.0,0.0,10,0.8,0.0,0.0,10
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,single,Single Agent,10,1,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,20.0,0.0,0.0,10,20010.8,0.0,0.0,10,0.8,0.0,0.0,10
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical,Hierarchical Team,20,1,0.5,0.0,0.0,20,0.0,0.0,0.0,20,0.1295,0.00296475,0.05444951790420187,20,,,,0,,,,0,,,,0
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel,Parallel Team,20,1,0.5,0.0,0.0,20,0.0,0.0,0.0,20,0.128,0.003506,0.05921148537234985,20,,,,0,,,,0,,,,0
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,internal_ai_tournament,blotto,discrete_blotto_v1,single,Single Agent,20,1,0.5,0.0,0.0,20,0.0,0.0,0.0,20,0.14150000000000001,0.00142275,0.037719358425084594,20,,,,0,,,,0,,,,0
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical,Hierarchical Team,20,1,0.0,0.0,0.0,20,0.0,0.0,0.0,20,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel,Parallel Team,20,1,0.5,0.25,0.5,20,0.0,0.0,0.0,20,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_chain_of_thought_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,chain_of_thought_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,single,Single Agent,20,1,1.0,0.0,0.0,20,0.0,0.0,0.0,20,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical,Hierarchical Team,40,1,0.35,0.2275,0.47696960070847283,40,0.0,0.0,0.0,40,0.15625,0.0054984375,0.07415144974981945,40,,,,0,,,,0,,,,0
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel,Parallel Team,40,1,0.525,0.249375,0.4993746088859545,40,0.0,0.0,0.0,40,0.15575,0.0041794375,0.06464856920303805,40,,,,0,,,,0,,,,0
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,blotto_vs_bots,blotto,discrete_blotto_v1,single,Single Agent,40,1,0.3,0.1975,0.44440972086577946,40,0.0,0.0,0.0,40,0.13925,0.0044769375,0.06690992078907283,40,,,,0,,,,0,,,,0
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical,Hierarchical Team,10,1,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,20.0,0.0,0.0,10,20010.8,0.0,0.0,10,0.8,0.0,0.0,10
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel,Parallel Team,10,1,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,20.0,0.0,0.0,10,20010.8,0.0,0.0,10,0.8,0.0,0.0,10
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,single,Single Agent,10,1,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,20.0,0.0,0.0,10,20010.8,0.0,0.0,10,0.8,0.0,0.0,10
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical,Hierarchical Team,20,1,0.5,0.0,0.0,20,0.0,0.0,0.0,20,0.1295,0.00296475,0.05444951790420187,20,,,,0,,,,0,,,,0
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel,Parallel Team,20,1,0.5,0.0,0.0,20,0.0,0.0,0.0,20,0.128,0.003506,0.05921148537234985,20,,,,0,,,,0,,,,0
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,internal_ai_tournament,blotto,discrete_blotto_v1,single,Single Agent,20,1,0.5,0.0,0.0,20,0.0,0.0,0.0,20,0.14150000000000001,0.00142275,0.037719358425084594,20,,,,0,,,,0,,,,0
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical,Hierarchical Team,20,1,0.0,0.0,0.0,20,0.0,0.0,0.0,20,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel,Parallel Team,20,1,0.5,0.25,0.5,20,0.0,0.0,0.0,20,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_legality_first_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,legality_first_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,single,Single Agent,20,1,1.0,0.0,0.0,20,0.0,0.0,0.0,20,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical,Hierarchical Team,40,1,0.35,0.2275,0.47696960070847283,40,0.0,0.0,0.0,40,0.15625,0.0054984375,0.07415144974981945,40,,,,0,,,,0,,,,0
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,blotto_vs_bots,blotto,discrete_blotto_v1,parallel,Parallel Team,40,1,0.525,0.249375,0.4993746088859545,40,0.0,0.0,0.0,40,0.15575,0.0041794375,0.06464856920303805,40,,,,0,,,,0,,,,0
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,blotto_vs_bots,blotto,discrete_blotto_v1,single,Single Agent,40,1,0.3,0.1975,0.44440972086577946,40,0.0,0.0,0.0,40,0.13925,0.0044769375,0.06690992078907283,40,,,,0,,,,0,,,,0
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical,Hierarchical Team,10,1,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,20.0,0.0,0.0,10,20010.8,0.0,0.0,10,0.8,0.0,0.0,10
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel,Parallel Team,10,1,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,20.0,0.0,0.0,10,20010.8,0.0,0.0,10,0.8,0.0,0.0,10
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,single,Single Agent,10,1,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,20.0,0.0,0.0,10,20010.8,0.0,0.0,10,0.8,0.0,0.0,10
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,internal_ai_tournament,blotto,discrete_blotto_v1,hierarchical,Hierarchical Team,20,1,0.5,0.0,0.0,20,0.0,0.0,0.0,20,0.1295,0.00296475,0.05444951790420187,20,,,,0,,,,0,,,,0
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,internal_ai_tournament,blotto,discrete_blotto_v1,parallel,Parallel Team,20,1,0.5,0.0,0.0,20,0.0,0.0,0.0,20,0.128,0.003506,0.05921148537234985,20,,,,0,,,,0,,,,0
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,internal_ai_tournament,blotto,discrete_blotto_v1,single,Single Agent,20,1,0.5,0.0,0.0,20,0.0,0.0,0.0,20,0.14150000000000001,0.00142275,0.037719358425084594,20,,,,0,,,,0,,,,0
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,hierarchical,Hierarchical Team,20,1,0.0,0.0,0.0,20,0.0,0.0,0.0,20,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,parallel,Parallel Team,20,1,0.5,0.25,0.5,20,0.0,0.0,0.0,20,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_minimal_architecture_comparison,multi_agent_llm_game_benchmark_mock,mock-deterministic,minimal_v1,internal_ai_tournament,connect4,gravity_grid_standard_v1,single,Single Agent,20,1,1.0,0.0,0.0,20,0.0,0.0,0.0,20,,,,0,,,,0,,,,0,,,,0
experiment,,prompt_section8_smoke,prompt_section8_smoke,mock-deterministic,legality_first_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,hierarchical,Hierarchical Team,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,,,,0,20.0,0.0,0.0,1,20010.8,0.0,0.0,1,0.8,0.0,0.0,1
experiment,,prompt_section8_smoke,prompt_section8_smoke,mock-deterministic,legality_first_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,parallel,Parallel Team,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,,,,0,20.0,0.0,0.0,1,20010.8,0.0,0.0,1,0.8,0.0,0.0,1
experiment,,prompt_section8_smoke,prompt_section8_smoke,mock-deterministic,legality_first_v1,connect4_oracle_accuracy,connect4,gravity_grid_standard_v1,single,Single Agent,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,,,,0,20.0,0.0,0.0,1,20010.8,0.0,0.0,1,0.8,0.0,0.0,1
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical_f16f16q4,Hierarchical Team (Q4->F16->F16),16,2,0.53125,0.1083984375,0.32923917977664807,16,0.5,0.25,0.5,16,0.21125,0.0210359375,0.1450377106134815,8,,,,0,,,,0,,,,0
experiment,,quantization_subset,multi_agent_llm_game_benchmark_quantization_subset,qwen2_5_7b_quantization_subset,structured_reasoning_v1,blotto_vs_bots,blotto,discrete_blotto_v1,hierarchical_q4q4f16,Hierarchical Team (Q4->Q4->F16),16,2,0.53125,0.1083984375,0.32923917977664807,16,0.5,0.25,0.5,16,0.2325,0.019543750000000002,0.13979896280015816,8,,,,0,,,,0,,,,0
